raceId,url,weather,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy
928,http://en.wikipedia.org/wiki/2015_Chinese_Grand_Prix,Sunny21 °C (70 °F) air temperature46 °C (115 °F) track temperature1.4 m/s (4.6 ft/s) wind from the northwest[1],1,0,0,0,0
926,http://en.wikipedia.org/wiki/2015_Australian_Grand_Prix,Partly cloudy17–18 °C (63–64 °F) air temperature32–37 °C (90–99 °F) track temperature6 m/s (20 ft/s) wind from the south[3],0,0,0,0,1
927,http://en.wikipedia.org/wiki/2015_Malaysian_Grand_Prix,Sunny32–33 °C (90–91 °F) air temperature53–58 °C (127–136 °F) track temperature2 m/s (6.6 ft/s) wind from the south[3],1,0,0,0,0
933,http://en.wikipedia.org/wiki/2015_Austrian_Grand_Prix,Cloudy14–15 °C (57–59 °F) air temperature27–32 °C (81–90 °F) track temperature2 m/s (6.6 ft/s) wind from the west[2],0,0,0,0,1
934,http://en.wikipedia.org/wiki/2015_British_Grand_Prix,"Cloudy, rain at times17–20 °C (63–68 °F) air temperature24–32 °C (75–90 °F) track temperature2.5 m/s (8.2 ft/s) wind from the east[2]",0,0,0,1,1
936,http://en.wikipedia.org/wiki/2015_Hungarian_Grand_Prix,Sunny22–24 °C (72–75 °F) air temperature41–48 °C (106–118 °F) track temperature3.2 m/s (10 ft/s) wind from the east[2],1,0,0,0,0
937,http://en.wikipedia.org/wiki/2015_Belgian_Grand_Prix,Cloudy23 °C (73 °F) air temperature33–37 °C (91–99 °F) track temperature3.5 m/s (11 ft/s) wind from the northwest[2],0,0,0,0,1
938,http://en.wikipedia.org/wiki/2015_Italian_Grand_Prix,Partly cloudy22–23 °C (72–73 °F) air temperature38–39 °C (100–102 °F) track temperature1.5 m/s (4.9 ft/s) wind from changing directions[2],0,0,0,0,1
939,https://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,Dry28–29 °C (82–84 °F) air temperature34–36 °C (93–97 °F) track temperature0.5 m/s (1.6 ft/s) wind from the west[2],0,0,1,0,0
940,https://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,Partly cloudy27 °C (81 °F) air temperature52–54 °C (126–129 °F) track temperature4.5 m/s (15 ft/s) wind from the east[2],0,0,0,0,1
941,https://en.wikipedia.org/wiki/2015_Russian_Grand_Prix,Partly cloudy18 °C (64 °F) air temperature25–27 °C (77–81 °F) track temperature1.5 m/s (4.9 ft/s) wind from the north[2],0,0,0,0,1
942,https://en.wikipedia.org/wiki/2015_United_States_Grand_Prix,Very cloudy17 °C (63 °F) air temperature17–20 °C (63–68 °F) track temperature8 m/s (26 ft/s) wind from the south[2],0,0,0,0,1
943,https://en.wikipedia.org/wiki/2015_Mexican_Grand_Prix,Partly cloudy22–24 °C (72–75 °F) air temperature48–56 °C (118–133 °F) track temperature1.5 m/s (4.9 ft/s) wind from the northwest[2],0,0,0,0,1
944,https://en.wikipedia.org/wiki/2015_Brazilian_Grand_Prix,Dry22–28 °C (72–82 °F) air temperature38–48 °C (100–118 °F) track temperature2.5 m/s (8.2 ft/s) wind from the north[2],0,0,1,0,0
945,https://en.wikipedia.org/wiki/2015_Abu_Dhabi_Grand_Prix,Clear25–27 °C (77–81 °F) air temperature28–29 °C (82–84 °F) track temperature1.5 m/s (4.9 ft/s) wind from the south[3],1,0,0,0,0
948,https://en.wikipedia.org/wiki/2016_Australian_Grand_Prix,Partly cloudy22–23 °C (72–73 °F) air temperature26–36 °C (79–97 °F) track temperature4 m/s (8.9 mph; 14 km/h) wind from the south[4],0,0,0,0,1
949,https://en.wikipedia.org/wiki/2016_Bahrain_Grand_Prix,Dry21–22 °C (70–72 °F) air temperature26–29 °C (79–84 °F) track temperature2 m/s (6.6 ft/s) wind from the southwest[4],0,0,1,0,0
950,https://en.wikipedia.org/wiki/2016_Chinese_Grand_Prix,Sunny21 °C (70 °F) air temperature37 °C (99 °F) track temperature4.8 m/s (16 ft/s) wind from the northeast[4],1,0,0,0,0
951,https://en.wikipedia.org/wiki/2016_Russian_Grand_Prix,Partly cloudy16 °C (61 °F) air temperature37–41 °C (99–106 °F) track temperature2.5 m/s (8.2 ft/s) wind from the southwest[4],0,0,0,0,1
952,https://en.wikipedia.org/wiki/2016_Spanish_Grand_Prix,Partly cloudy20–22 °C (68–72 °F) air temperature39–41 °C (102–106 °F) track temperature2 m/s (6.6 ft/s) wind from the north[4],0,0,0,0,1
953,https://en.wikipedia.org/wiki/2016_Monaco_Grand_Prix,"Rainy at start, dry later17–18 °C (63–64 °F) air temperature20–22 °C (68–72 °F) track temperature2 m/s (6.6 ft/s) wind from the north[4]",0,0,1,1,0
954,https://en.wikipedia.org/wiki/2016_Canadian_Grand_Prix,Cloudy12 °C (54 °F) air temperature21–23 °C (70–73 °F) track temperature2.5 m/s (8.2 ft/s) wind from the southeast[4],0,0,0,0,1
955,https://en.wikipedia.org/wiki/2016_European_Grand_Prix,Partly cloudy30–33 °C (86–91 °F) air temperature39–45 °C (102–113 °F) track temperature2.5 m/s (8.2 ft/s) wind from the southeast[4],0,0,0,0,1
956,https://en.wikipedia.org/wiki/2016_Austrian_Grand_Prix,Cloudy,0,0,0,0,1
957,https://en.wikipedia.org/wiki/2016_British_Grand_Prix,"Wet at start, dry later",0,0,1,1,0
958,https://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix,Sunny,1,0,0,0,0
959,https://en.wikipedia.org/wiki/2016_German_Grand_Prix,Partially cloudy and dry,0,0,1,0,1
960,https://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix,Partially cloudy and dry,0,0,1,0,1
961,https://en.wikipedia.org/wiki/2016_Italian_Grand_Prix,"Sunny, warm",1,0,0,0,0
962,https://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix,Clear30 °C (86 °F) air temperature34–35 °C (93–95 °F) track temperature1.5 m/s (4.9 ft/s) wind from the east[2],1,0,0,0,0
963,https://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix,Sunny33 °C (91 °F) air temperature49 °C (120 °F) track temperature2.8 m/s (9.2 ft/s) wind from the west[2],1,0,0,0,0
964,https://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix,Cloudy,0,0,0,0,1
965,https://en.wikipedia.org/wiki/2016_United_States_Grand_Prix,Sunny and hot with temperatures reaching up to 84 °F (29 °C); wind speeds approaching speeds of 9.2 miles per hour (14.8 km/h)[2],1,0,0,0,0
966,https://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix,Sunny,1,0,0,0,0
967,https://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix,Rain and 16 °C (60.8 °F),0,0,0,1,0
968,https://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix,Sunny,1,0,0,0,0
969,https://en.wikipedia.org/wiki/2017_Australian_Grand_Prix,Partly cloudy24 °C (75 °F) air temperature31–36 °C (88–97 °F) track temperature2 m/s (4.5 mph; 7.2 km/h) wind from the northwest[3],0,0,0,0,1
970,https://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix,not found,0,0,0,0,0
971,https://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix,not found,0,0,0,0,0
972,https://en.wikipedia.org/wiki/2017_Russian_Grand_Prix,not found,0,0,0,0,0
973,https://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,not found,0,0,0,0,0
974,https://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix,not found,0,0,0,0,0
975,https://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix,Sunny and hot with temperatures reaching up to 29 °C (84 °F); wind speeds reaching 12.9 kilometres per hour (8.0 mph)[4],1,0,0,0,0
976,https://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix,Sunny,1,0,0,0,0
977,https://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix,Partly cloudy,0,0,0,0,1
978,https://en.wikipedia.org/wiki/2017_British_Grand_Prix,Overcast,0,0,0,0,1
979,https://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix,Sunny,1,0,0,0,0
980,https://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix,Partially cloudy and dry,0,0,1,0,1
981,https://en.wikipedia.org/wiki/2017_Italian_Grand_Prix,Sunny,1,0,0,0,0
982,https://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix,"Wet at start, then drying. Air temperature: 28°C (82°F)",0,0,1,1,0
983,https://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix,Cloudy,0,0,0,0,1
984,https://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix,Sunny,1,0,0,0,0
985,https://en.wikipedia.org/wiki/2017_United_States_Grand_Prix,Sunny with temperatures reaching up to 82.9 °F (28.3 °C); wind speeds approaching speeds of 13.8 miles per hour (22.2 km/h)[4],1,0,0,0,0
986,https://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix,"Sunny, dry",1,0,1,0,0
987,https://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix,not found,0,0,0,0,0
988,https://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix,Clear,1,0,0,0,0
989,https://en.wikipedia.org/wiki/2018_Australian_Grand_Prix,Sunny,1,0,0,0,0
990,https://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix,not found,0,0,0,0,0
991,https://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix,not found,0,0,0,0,0
992,https://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix,Cloudy,0,0,0,0,1
993,https://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix,"Partially cloudy and dry, 16°C and cold.",0,1,1,0,1
994,https://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix,not found,0,0,0,0,0
995,https://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix,Temperatures reaching up to 22.7 °C (72.9 °F); with wind speeds reaching 11.1 kilometres per hour (6.9 mph)[2],0,0,0,0,0
996,https://en.wikipedia.org/wiki/2018_French_Grand_Prix,"Partially cloudy, warm and dry",1,0,1,0,1
997,https://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix,Sunny,1,0,0,0,0
998,https://en.wikipedia.org/wiki/2018_British_Grand_Prix,Sunny 27.0 °C (80.6 °F)[2],1,0,0,0,0
999,https://en.wikipedia.org/wiki/2018_German_Grand_Prix,Overcast with intermittent rain,0,0,0,1,1
1000,https://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix,not found,0,0,0,0,0
1001,https://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix,not found,0,0,0,0,0
1002,https://en.wikipedia.org/wiki/2018_Italian_Grand_Prix,not found,0,0,0,0,0
1003,https://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,not found,0,0,0,0,0
1004,https://en.wikipedia.org/wiki/2018_Russian_Grand_Prix,not found,0,0,0,0,0
1005,https://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,not found,0,0,0,0,0
1006,https://en.wikipedia.org/wiki/2018_United_States_Grand_Prix,not found,0,0,0,0,0
1007,https://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix,not found,0,0,0,0,0
1008,https://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix,not found,0,0,0,0,0
1009,https://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix,not found,0,0,0,0,0
1010,https://en.wikipedia.org/wiki/2019_Australian_Grand_Prix,not found,0,0,0,0,0
1011,https://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix,Clear,1,0,0,0,0
1012,https://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix,not found,0,0,0,0,0
1013,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix,not found,0,0,0,0,0
1014,https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix,not found,0,0,0,0,0
1015,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix,Overcast,0,0,0,0,1
1016,https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix,Temperatures reaching up to 29.6 °C (85.3 °F); wind speeds negligible[2],0,0,0,0,0
1017,https://en.wikipedia.org/wiki/2019_French_Grand_Prix,Clear,1,0,0,0,0
1018,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix,"Sunny, 36C (97F)",1,0,0,0,0
1019,https://en.wikipedia.org/wiki/2019_British_Grand_Prix,Partly cloudy,0,0,0,0,1
1020,https://en.wikipedia.org/wiki/2019_German_Grand_Prix,"Early rain, Late clouds",0,0,0,1,1
1021,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix,Sunny,1,0,0,0,0
1022,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix,Partly cloudy,0,0,0,0,1
1023,https://en.wikipedia.org/wiki/2019_Italian_Grand_Prix,Partly cloudy,0,0,0,0,1
1024,https://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix,Slightly hazy,0,0,0,0,1
1025,https://en.wikipedia.org/wiki/2019_Russian_Grand_Prix,Partly cloudy,0,0,0,0,1
1026,https://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,Sunny,1,0,0,0,0
1027,https://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,Partly cloudy,0,0,0,0,1
1028,https://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,Sunny,1,0,0,0,0
1029,https://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,Sunny,1,0,0,0,0
1030,https://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix,Clear,1,0,0,0,0
1031,https://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,Sunny,1,0,0,0,0
1032,https://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix,Sunny,1,0,0,0,0
1033,https://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix,"Wet at start, partly cloudy",0,0,0,1,1
1034,https://en.wikipedia.org/wiki/2020_British_Grand_Prix,Partly cloudy,0,0,0,0,1
1035,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix,Sunny,1,0,0,0,0
1036,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix,Partly cloudy,0,0,0,0,1
1037,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,Partly cloudy,0,0,0,0,1
1038,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,Sunny,1,0,0,0,0
1039,https://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,Sunny,1,0,0,0,0
1040,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,Sunny,1,0,0,0,0
1041,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,Partly cloudy,0,0,0,0,1
1042,https://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,Cloudy,0,0,0,0,1
1043,https://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,Partly cloudy,0,0,0,0,1
1044,https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,Overcast. Wet and drying track.,0,0,1,1,1
1045,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,not found,0,0,0,0,0
1046,https://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix,not found,0,0,0,0,0
1047,https://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix,not found,0,0,0,0,0
